Turn,Player,PlayerCount,MapWidth,MapHeight,CivId,MetPlayersMask,IsLastPlayer,GDP,Treasury,CoinTier,MonetarySystem,Inflation,Population,Cities,Military,TechsResearched,CultureTotal,TradePartners,CompositeCSI,EraVP,AvgHappiness,Corruption,CrisisType,IndustrialRev,GovernmentType,IncomeTax,IncomeCommercial,IncomeIndustrial,IncomeTileGold,IncomeGoodsEcon,TotalIncome,EffectiveIncome,ExpenseUnits,ExpenseBuildings,TotalExpense,NetFlow,GoodsStockpiled,FoodPerTurn,FamineCities,ScienceDiffusion,CultureDiffusion
161,0,4,80,52,0,5,0,2522,0,0,0,0,14,4,1,7,1431.15,1,1.0606,110,15.0386,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,683,23,0,0,0
161,1,4,80,52,1,10,0,1720,132,1,1,0.0185922,4,1,1,7,994.049,0,0.792277,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,555,11,0,0,0
161,2,4,80,52,2,5,0,2037,0,0,0,0,7,2,2,7,1157.1,0,0.972641,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,547,8,0,0,0
161,3,4,80,52,3,10,1,4743,-107,1,3,0.159996,18,5,2,6,1858.75,1,0.948849,61,4.89957,0.02,0,0,4,18,5,0,1,0,29,19,3,14,17,2,1311,20,0,0,0
162,0,4,80,52,0,5,0,2708,0,0,0,0,14,4,1,7,1447.95,1,1.04661,110,15.0386,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,687,23,0,0.5,0.3
162,1,4,80,52,1,10,0,1956,164,1,1,-0.0210568,4,1,1,7,1000.35,0,0.80908,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,559,11,0,0,0
162,2,4,80,52,2,5,0,2149,0,0,0,0,7,2,2,7,1166.55,0,0.947111,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,551,8,0,0,0
162,3,4,80,52,3,10,1,5491,-116,1,3,0.00758579,18,5,2,6,1881.75,1,0.987081,61,4.89957,0.02,0,0,4,18,5,0,1,0,29,19,3,14,17,2,1322,20,0,0,0
163,0,4,80,52,0,5,0,2667,0,0,0,0,14,4,1,7,1464.75,1,1.05048,110,15.0386,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,703,23,0,0.5,0.3
163,1,4,80,52,1,10,0,1969,169,1,1,-0.0078084,4,1,1,7,1006.65,0,0.81058,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,548,11,0,0,0
163,2,4,80,52,2,5,0,2162,0,0,0,0,8,2,2,8,1177.05,0,0.967643,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,555,9,0,0,0
163,3,4,80,52,3,10,1,5448,-124,1,3,0.5,17,5,2,6,1899.8,1,0.935581,61,4.70042,0.02,0,0,4,17,5,0,1,0,28,20,3,14,17,3,1308,19,0,0,0
164,0,4,80,52,0,5,0,2615,0,0,0,0,14,4,1,7,1481.55,1,1.03703,110,15.0386,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,709,23,0,0.5,0.3
164,1,4,80,52,1,10,0,1839,174,1,1,0.0257932,4,1,1,7,1012.95,0,0.821871,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,552,11,0,0,0
164,2,4,80,52,2,5,0,2109,0,0,0,0,8,2,2,8,1187.55,0,0.972688,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,560,9,0,0,0
164,3,4,80,52,3,10,1,5024,-133,1,3,0.155036,17,5,2,6,1917.85,1,0.936026,61,4.80042,0.02,0,0,4,17,5,0,1,0,28,19,3,14,17,2,1349,19,0,0,0
165,0,4,80,52,0,5,0,2794,0,0,0,0,12,4,1,7,1496.25,1,1.04226,110,15.1657,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,704,22,0,0.5,0.3
165,1,4,80,52,1,10,0,1775,179,1,1,0.0269446,4,1,1,7,1019.25,0,0.816388,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,553,11,0,0,0
165,2,4,80,52,2,5,0,2204,0,0,0,0,8,2,2,8,1198.05,0,0.996759,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,563,9,0,0,0
165,3,4,80,52,3,10,1,5130,-143,1,3,0.154015,16,5,2,6,1934.95,1,0.942237,61,4.95128,0.02,0,0,4,16,5,0,1,0,27,18,3,14,17,1,1359,21,0,0,0
166,0,4,80,52,0,5,0,2685,0,0,0,0,12,4,1,7,1510.95,1,1.04132,110,15.1657,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,712,22,0,0.5,0.3
166,1,4,80,52,1,10,0,1783,184,1,1,0.00803045,4,1,1,7,1025.55,0,0.820804,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,575,11,0,0,0
166,2,4,80,52,2,5,0,2128,0,0,0,0,8,2,2,8,1208.55,0,0.994003,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,566,9,0,0,0
166,3,4,80,52,3,10,1,4959,-154,1,3,0.153204,16,5,2,6,1952.05,1,0.943084,61,5.00128,0.02,0,0,4,16,5,0,1,0,27,18,3,14,17,1,1327,21,0,0.5,0.3
167,0,4,80,52,0,5,0,2914,0,0,0,0,12,4,1,7,1525.65,1,1.04686,110,15.1657,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,736,22,0,0,0
167,1,4,80,52,1,10,0,2000,189,1,1,-0.0206175,4,1,1,7,1031.85,0,0.827779,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,579,11,0,0,0
167,2,4,80,52,2,5,0,2291,0,0,0,0,8,2,2,8,1219.05,0,0.995368,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,587,9,0,0,0
167,3,4,80,52,3,10,1,5312,-165,1,3,0.125588,15,5,2,6,1968.2,1,0.938434,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1318,20,0,0.5,0.3
168,0,4,80,52,0,5,0,3012,0,0,0,0,12,4,1,7,1540.35,1,1.04968,110,15.1657,0,0,0,5,0,0,0,0,0,0,0,2,8,10,-10,742,22,0,0,0
168,1,4,80,52,1,10,0,1955,194,1,1,0.000454273,4,1,1,7,1038.15,0,0.828377,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,517,11,0,0,0
168,2,4,80,52,2,5,0,2297,0,0,0,0,8,2,2,8,1229.55,0,0.993138,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,592,9,0,0,0
168,3,4,80,52,3,10,1,5290,-177,1,3,0.152043,15,5,2,6,1984.35,1,0.937351,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1333,21,0,0.5,0.3
169,0,4,80,52,0,5,0,2964,8,0,0,0,12,4,1,7,1555.05,1,1.05677,110,15.1657,0,0,0,5,12,4,0,0,0,21,14,2,4,6,8,749,21,0,0,0
169,1,4,80,52,1,10,0,1759,199,1,1,0.0448674,4,1,1,7,1044.15,0,0.816977,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,526,11,0,0,0
169,2,4,80,52,2,5,0,2252,0,0,0,0,8,2,2,8,1240.05,0,0.986435,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,597,9,0,0,0
169,3,4,80,52,3,10,1,5056,-189,1,3,0.151632,15,5,2,6,2002.4,1,0.951436,61,5.15213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1341,21,0,0.5,0.3
170,0,4,80,52,0,5,0,2989,17,1,1,-0.0141014,13,4,1,7,1570.8,1,1.07024,110,15.1021,0,0,0,5,13,4,0,0,0,22,14,2,4,6,8,709,21,0,0,0
170,1,4,80,52,1,10,0,1726,204,1,1,0.0285265,4,1,1,7,1050.45,0,0.804841,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,520,11,0,0,0
170,2,4,80,52,2,5,0,2284,0,0,0,0,8,2,2,8,1250.55,0,0.983526,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,602,9,0,0,0
170,3,4,80,52,3,10,1,4934,-201,1,3,0.151304,15,5,2,6,2020.45,1,0.94379,61,5.15213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1330,21,0,0.5,0.3
171,0,4,80,52,0,5,0,2827,27,2,1,0.212989,13,4,1,7,1583.55,1,1.05712,110,15.1021,0,0,0,5,13,4,0,0,0,22,14,2,4,6,8,716,21,0,0,0
171,1,4,80,52,1,10,0,1707,209,1,1,0.0164704,4,1,1,7,1056.75,0,0.807479,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,536,11,0,0,0
171,2,4,80,52,2,5,0,2319,0,0,0,0,7,2,2,8,1260,0,0.98291,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,607,8,0,0,0
171,3,4,80,52,3,10,1,4800,-213,1,3,0.151042,15,5,2,6,2038.5,1,0.957592,61,5.15213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1356,21,0,0.5,0.3
172,0,4,80,52,0,5,0,3092,37,2,1,0.182586,13,4,1,7,1596.3,1,1.15359,110,15.1021,0,0,0,5,13,4,0,0,0,22,14,2,4,6,8,798,21,0,0.5,0.3
172,1,4,80,52,1,10,0,1765,214,1,1,-0.0049729,4,1,1,7,1063.05,0,0.751165,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,540,11,0,0,0
172,2,4,80,52,2,5,0,2344,0,0,0,0,7,2,2,8,1269.45,0,0.946245,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,611,8,0,0,0
172,3,4,80,52,3,10,1,4837,-225,1,3,0.150833,15,5,2,6,2056.55,1,0.953951,61,5.15213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1310,21,0,0.5,0.3
173,0,4,80,52,0,5,0,3607,47,2,2,0.5,13,4,1,7,1609.8,1,1.08656,110,15.1021,0,0,0,5,13,4,0,0,0,22,14,2,4,6,8,806,21,0,0.5,0.3
173,1,4,80,52,1,10,0,1877,219,1,1,-0.0156396,4,1,1,7,1069.35,0,0.796354,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,531,11,0,0,0
173,2,4,80,52,2,5,0,2387,0,0,0,0,7,2,2,8,1278.9,0,0.962078,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,615,8,0,0,0
173,3,4,80,52,3,10,1,4966,-208,1,3,0.150666,16,5,2,6,2075.55,1,0.950527,61,5.10128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1330,22,0,0.5,0.3
174,0,4,80,52,0,5,0,3581,56,2,2,0.359876,13,4,1,7,1623.3,1,1.08443,110,15.1021,0,0,0,5,13,5,0,0,0,23,15,2,4,6,9,812,21,0,0.5,0.3
174,1,4,80,52,1,10,0,1866,251,1,1,-0.00286135,4,1,1,7,1075.65,0,0.815549,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,535,11,0,0,0
174,2,4,80,52,2,5,0,2346,0,0,0,0,7,2,2,8,1288.35,0,0.940755,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,619,8,0,0,0
174,3,4,80,52,3,10,1,5152,-219,1,3,0.150533,16,5,2,6,2094.55,1,0.954544,61,5.10128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1340,22,0,0,0
175,0,4,80,52,0,5,0,3588,63,2,2,0.298526,14,4,1,7,1637.7,1,1.10101,110,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,816,22,0,0.5,0.3
175,1,4,80,52,1,10,0,1757,256,1,1,0.134964,4,1,1,7,1081.95,0,0.788772,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,539,11,0,0,0
175,2,4,80,52,2,5,0,2343,0,0,0,0,7,2,2,8,1297.8,0,0.935481,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,554,8,0,0,0
175,3,4,80,52,3,10,1,4828,-201,1,3,0.150426,16,5,2,6,2113.55,1,0.945866,61,5.10128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1398,22,0,0.5,0.3
176,0,4,80,52,0,5,0,3535,70,2,2,0.287945,14,4,1,7,1652.1,1,1.09412,110,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,710,22,0,0.5,0.3
176,1,4,80,52,1,10,0,1710,261,1,1,0.0449722,4,1,1,7,1087.95,0,0.807662,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,556,11,0,0,0
176,2,4,80,52,2,5,0,2156,0,0,0,0,8,2,1,8,1308.3,0,0.954375,41,12.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,558,9,0,0,0
176,3,4,80,52,3,10,1,4804,-212,1,3,0.150341,16,5,2,6,2132.55,1,0.962751,61,5.10128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1402,22,0,0.5,0.3
177,0,4,80,52,0,5,0,3336,78,2,2,-0.191864,14,4,1,8,1666.5,1,1.16006,110,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,724,22,0,0,0
177,1,4,80,52,1,10,0,1805,266,1,1,-0.00307172,4,1,1,7,1094.25,0,0.765666,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,560,11,0,0,0
177,2,4,80,52,2,5,0,2163,0,0,0,0,8,2,1,8,1318.8,0,0.929773,41,12.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,560,9,0,0,0
177,3,4,80,52,3,10,1,4986,-223,1,3,0.150273,16,5,2,6,2151.55,1,0.963624,61,5.10128,0.02,0,0,4,16,5,0,1,0,27,18,3,14,17,1,1412,22,0,0.5,0.3
178,0,4,80,52,0,5,0,3303,86,2,2,-0.00402167,13,4,1,8,1683,1,1.11069,110,14.6021,0,0,0,4,13,5,0,0,0,23,15,2,4,6,9,733,22,0,0,0
178,1,4,80,52,1,10,0,1895,271,1,1,-0.0108368,4,1,1,7,1100.55,0,0.851152,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,549,11,0,0,0
178,2,4,80,52,2,5,0,2268,0,0,0,0,9,2,1,8,1330.35,0,0.936842,41,12.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,565,7,0,0,0
178,3,4,80,52,3,10,1,5272,-205,1,3,0.139586,14,5,2,6,2168.65,1,0.947239,61,5.10128,0.02,0,0,4,14,5,0,1,0,25,16,3,14,17,-1,1330,26,0,0.5,0.3
179,0,4,80,52,0,5,0,3358,92,2,2,0.096033,12,4,1,8,1697,1,1.11343,110,14.6657,0,0,0,4,12,5,0,0,0,22,14,2,4,6,8,735,22,0,0,0
179,1,4,80,52,1,10,0,1847,276,1,1,0.0043384,4,1,1,8,1106.85,0,0.824418,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,553,11,0,0,0
179,2,4,80,52,2,5,0,2253,0,0,0,0,9,2,1,8,1341.9,0,0.961266,41,12.7274,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,569,7,0,0,0
179,3,4,80,52,3,10,1,4827,-217,1,3,0.150174,14,5,2,6,2185.75,1,0.947135,61,5.1732,0.02,0,0,4,14,5,0,1,0,25,16,3,14,17,-1,1374,26,0,0.5,0.3
180,0,4,80,52,0,5,0,3409,99,2,2,0.232206,12,4,1,8,1709.6,1,1.1092,133,14.6657,0,0,0,4,12,5,0,0,0,22,14,2,4,6,8,742,22,0,0,0
180,1,4,80,52,1,10,0,1755,281,1,1,0.0243556,4,1,1,8,1113.15,0,0.814649,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,493,11,0,0,0
180,2,4,80,52,2,5,0,2226,0,0,0,0,9,2,1,8,1353.45,0,0.96058,50,12.7274,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,573,7,0,0,0
180,3,4,80,52,3,10,1,4624,-229,1,3,0.15014,15,5,2,6,2203.8,1,0.952286,74,5.12234,0.02,0,0,4,15,5,0,1,0,26,17,3,14,17,0,1373,24,0,0.5,0.3
181,0,4,80,52,0,5,0,3531,105,2,2,0.238237,12,4,1,8,1722.2,1,1.15321,133,14.6657,0,0,0,4,12,5,0,0,0,22,14,2,4,6,8,754,22,0,0,0
181,1,4,80,52,1,10,0,1579,286,1,1,0.0449909,4,1,1,8,1119.15,0,0.78461,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,497,11,0,0,0
181,2,4,80,52,2,5,0,2276,0,0,0,0,9,2,1,8,1365,0,0.955305,50,12.7274,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,588,7,0,0,0
181,3,4,80,52,3,10,1,4825,-211,1,3,0.150112,14,5,2,6,2220.9,1,0.952466,74,5.1732,0.02,0,0,4,14,5,0,1,0,25,16,3,14,17,-1,1385,23,0,0.5,0.3
182,0,4,80,52,0,5,0,3570,111,2,2,0.23743,12,4,1,8,1734.8,1,1.10968,133,14.6657,0,0,0,4,12,5,0,0,0,22,14,2,4,6,8,658,22,0,0,0
182,1,4,80,52,1,10,0,1641,291,1,1,0.00171279,4,1,1,8,1125.45,0,0.793417,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,496,11,0,0,0
182,2,4,80,52,2,5,0,2377,31,2,0,0,9,2,1,8,1376.55,0,0.977195,50,12.7274,0,0,0,5,9,0,0,0,0,14,9,2,1,3,6,592,7,0,0,0
182,3,4,80,52,3,10,1,4959,-223,1,3,0.150089,15,5,2,6,2238.95,1,0.956017,74,5.12234,0.02,0,0,4,15,5,0,1,0,26,17,3,14,17,0,1365,24,0,0.5,0.3
183,0,4,80,52,0,5,0,3082,116,2,2,-0.164706,14,4,1,8,1749.2,1,1.10275,133,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,669,22,0,0,0
183,1,4,80,52,1,10,0,1664,323,1,1,-0.00353571,4,1,1,8,1131.75,0,0.789931,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,500,11,0,0,0
183,2,4,80,52,2,5,0,2533,36,2,1,-0.0244097,9,2,1,8,1388.1,0,0.973642,50,12.7274,0,0,0,5,9,0,0,0,0,14,9,2,1,3,6,595,7,0,0,0
183,3,4,80,52,3,10,1,4963,-205,1,3,0.150071,15,5,2,6,2257,1,0.951622,74,5.12234,0.02,0,0,4,15,9,0,1,0,30,20,3,15,18,2,1410,24,0,0,0
184,0,4,80,52,0,5,0,3147,122,2,2,-0.0345956,13,4,1,8,1764.95,1,1.12934,133,14.6021,0,0,0,4,13,5,0,0,0,23,15,2,4,6,9,677,21,0,0,0
184,1,4,80,52,1,10,0,1577,328,1,1,0.0217488,4,1,1,8,1138.05,0,0.800754,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,509,11,0,0,0
184,2,4,80,52,2,5,0,2441,41,2,1,-0.00642674,8,2,1,8,1398.6,0,0.966422,50,12.8545,0,0,0,5,8,0,0,0,0,13,8,2,1,3,5,598,6,0,0,0
184,3,4,80,52,3,10,1,4758,-216,1,3,0.150057,15,5,2,6,2275.05,1,0.951828,74,5.12234,0.02,0,0,4,15,9,0,1,0,30,20,3,15,18,2,1369,24,0,0,0
185,0,4,80,52,0,5,0,3309,127,2,2,0.0253862,13,4,1,8,1781.45,1,1.1462,133,14.6021,0,0,0,4,13,5,0,0,0,23,15,2,4,6,9,683,21,0,0,0
185,1,4,80,52,1,10,0,1640,333,1,1,-0.00511465,4,1,1,8,1144.35,0,0.795554,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,513,11,0,0,0
185,2,4,80,52,2,5,0,2437,45,2,1,-0.00954951,8,2,1,8,1409.1,0,0.972115,50,12.8545,0,0,0,5,8,0,0,0,0,13,8,2,1,3,5,600,6,0,0,0
185,3,4,80,52,3,10,1,4813,-227,1,3,0.150046,14,5,2,6,2292.15,1,0.944097,74,5.1732,0.02,0,0,4,14,9,0,0,0,28,18,3,15,18,0,1381,23,0,0,0
186,0,4,80,52,0,5,0,3180,134,2,2,0.189251,13,4,1,8,1794.95,1,1.11217,133,14.6021,0,0,0,4,13,6,0,0,0,24,16,2,4,6,10,686,21,0,0,0
186,1,4,80,52,1,10,0,1698,338,1,1,-0.0104253,4,1,1,8,1150.65,0,0.796149,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,441,11,0,0,0
186,2,4,80,52,2,5,0,2495,49,2,1,-0.0148508,8,2,1,8,1419.6,0,0.972983,50,12.8545,0,0,0,5,8,0,0,0,0,13,8,2,1,3,5,602,6,0,0,0
186,3,4,80,52,3,10,1,4890,-208,1,3,0.150037,15,5,2,6,2310.2,1,0.957704,74,5.12234,0.02,0,0,4,15,9,0,0,0,29,19,3,15,18,1,1363,24,0,0,0
187,0,4,80,52,0,5,0,3186,140,2,2,0.230884,13,4,1,8,1808.45,1,1.15038,133,14.6021,0,0,0,4,13,6,0,0,0,24,16,2,4,6,10,697,21,0,0,0
187,1,4,80,52,1,10,0,1579,343,1,1,0.5,4,1,1,8,1155.75,0,0.758115,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,451,11,0,0,0
187,2,4,80,52,2,5,0,2504,53,2,1,-0.0103929,8,2,1,8,1430.1,0,0.965734,50,12.8545,0,0,0,5,8,0,0,0,0,13,8,2,1,3,5,610,6,0,0,0
187,3,4,80,52,3,10,1,4756,-219,1,3,0.150029,15,5,2,6,2328.25,1,0.959957,74,5.12234,0.02,0,0,4,15,9,0,0,0,29,19,3,15,18,1,1407,24,0,0.5,0.3
188,0,4,80,52,0,5,0,3267,146,2,2,0.210715,13,4,1,8,1821.95,1,1.13601,133,14.6021,0,0,0,4,13,6,0,0,0,24,16,2,4,6,10,662,21,0,0,0
188,1,4,80,52,1,10,0,1543,348,1,1,0.0449981,4,1,1,8,1161.75,0,0.786796,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,455,11,0,0,0
188,2,4,80,52,2,5,0,2502,58,2,1,0.322289,8,2,1,8,1438.6,0,0.964374,50,12.8545,0,0,0,5,8,1,0,0,0,14,9,2,1,3,6,612,6,0,0,0
188,3,4,80,52,3,10,1,4747,-230,1,3,0.150023,14,5,2,6,2345.35,1,0.947512,74,4.9732,0.02,0,0,4,14,9,0,0,0,28,18,3,15,18,0,1408,24,0,0.5,0.3
189,0,4,80,52,0,5,0,3132,151,2,2,-0.2,14,4,1,8,1838.15,1,1.1297,133,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,668,22,0,0,0
189,1,4,80,52,1,10,0,1600,353,1,1,0.00241609,4,1,1,8,1168.05,0,0.792095,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,459,11,0,0,0
189,2,4,80,52,2,5,0,2735,63,2,2,0.5,9,2,1,8,1448.5,0,0.961655,50,12.7274,0,0,0,5,9,1,0,0,0,15,9,2,1,3,6,614,7,0,0,0
189,3,4,80,52,3,10,1,4930,-211,1,3,0.150019,14,5,2,6,2362.45,1,0.929966,74,4.9732,0.02,0,0,4,14,9,0,0,0,28,18,3,15,18,0,1419,24,0,0.5,0.3
190,0,4,80,52,0,5,0,3096,156,2,2,-0.0123086,14,4,1,8,1857.95,1,1.15611,133,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,672,22,0,0,0
190,1,4,80,52,1,10,0,1640,358,1,1,-0.0062404,4,1,1,8,1174.35,0,0.781254,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,462,11,0,0,0
190,2,4,80,52,2,5,0,2822,69,2,2,0.132642,9,2,1,8,1458.4,0,0.961798,50,12.7274,0,0,0,5,9,1,0,0,0,15,10,2,1,3,7,617,7,0,0,0
190,3,4,80,52,3,10,1,5082,-223,1,3,0.150015,14,5,2,6,2379.55,1,0.923101,74,4.9732,0.02,0,0,4,14,9,0,0,0,28,18,3,15,18,0,1320,24,0,0.5,0.3
191,0,4,80,52,0,5,0,3068,162,2,2,0.0677607,14,4,1,8,1875.95,1,1.08978,133,14.5386,0,0,0,4,14,5,0,0,0,24,16,2,4,6,10,684,22,0,0,0
191,1,4,80,52,1,10,0,1630,363,1,1,-4.34782e-05,4,1,1,8,1180.65,0,0.760071,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,466,11,0,0,0
191,2,4,80,52,2,5,0,2834,75,2,2,0.129742,9,2,1,8,1468.3,0,1.04506,50,12.7274,0,0,0,5,9,1,0,0,0,15,10,2,1,3,7,621,7,0,0,0
191,3,4,80,52,3,10,1,4683,-204,1,3,0.150012,14,5,2,6,2396.65,1,0.920179,74,5.02405,0.02,0,0,4,14,9,0,0,0,28,18,3,15,18,0,1366,21,0,0.5,0.3
192,0,4,80,52,0,5,0,3231,168,2,2,0.0906855,14,4,1,8,1893.95,1,1.16906,133,14.5386,0,0,0,4,14,6,0,0,0,25,16,2,4,6,10,693,22,0,0.5,0.3
192,1,4,80,52,1,10,0,1610,395,1,1,0.00366742,4,1,1,8,1186.95,0,0.773045,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,471,11,0,0,0
192,2,4,80,52,2,5,0,2791,82,2,2,0.124989,9,2,1,8,1478.2,0,0.956564,50,12.7274,0,0,0,5,9,1,0,1,0,16,10,2,1,3,7,626,7,0,0,0
192,3,4,80,52,3,10,1,4630,-216,1,3,0.15001,14,5,2,6,2413.75,1,0.91522,74,4.98628,0.02,0,0,4,14,9,0,0,0,28,18,3,15,18,0,1370,21,0,0.5,0.3
193,0,4,80,52,0,5,0,3370,175,2,2,0.150284,13,4,1,8,1909.25,1,1.16012,133,14.6021,0,0,0,4,13,6,0,0,0,24,16,2,4,6,10,701,22,0,0.5,0.3
193,1,4,80,52,1,10,0,1675,400,1,1,-0.00959731,4,1,1,8,1193.25,0,0.773324,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,475,11,0,0,0
193,2,4,80,52,2,5,0,2792,89,2,2,0.116553,9,2,1,8,1488.1,0,0.966163,50,12.7274,0,0,0,5,9,1,0,1,0,16,10,2,1,3,7,621,7,0,0,0
193,3,4,80,52,3,10,1,4876,-227,1,3,0.145324,14,5,2,6,2430.85,1,0.923915,74,4.98628,0.02,0,0,4,14,10,0,0,0,29,19,3,15,18,1,1388,21,0,1,0.6
194,0,4,80,52,0,5,0,3360,181,2,2,0.214104,13,4,2,8,1924.55,1,1.18517,133,14.6021,0,0,0,4,13,6,0,0,0,24,16,4,4,8,8,644,22,0,0.5,0.3
194,1,4,80,52,1,10,0,1716,405,1,1,-0.00900362,4,1,1,8,1199.55,0,0.784086,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,476,11,0,0,0
194,2,4,80,52,2,5,0,2904,96,2,2,0.464509,9,2,1,8,1498,0,0.96108,50,12.7274,0,0,0,5,9,1,0,1,0,16,10,2,1,3,7,626,7,0,0,0
194,3,4,80,52,3,10,1,5023,-207,1,3,0.150006,13,5,2,6,2447,1,0.90259,74,5.03713,0.02,0,0,4,13,10,0,0,0,28,18,3,15,18,0,1370,20,0,1,0.6
195,0,4,80,52,0,5,0,3026,185,2,2,-0.2,13,4,2,8,1939.85,1,1.16211,133,14.1021,0,0,0,4,13,5,0,0,0,23,15,4,4,8,7,655,22,0,0.5,0.3
195,1,4,80,52,1,10,0,1695,410,1,1,0.000969976,4,1,1,8,1205.85,0,0.775234,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,470,11,0,0,0
